Pais|Abonos|Abrigos y similares|Acabados para la construcción|Accesorios|Accesorios (moda)|Aceite de palma|Aceites esenciales y resinoides|Aceites minerales y ceras.|Adhesivos y materias albuminoideas|Aeronaves y sus partes|Alfombras|Algodón y demás fibras vegetales de uso textil|Alimentos para animales|Aluminio (artículos industriales)|Aluminio (materiales de construcción)|Amianto (artículos industriales)|Amianto (materiales de construcción)|Animales vivos (avícola)|Animales vivos (bovinos)|Animales vivos (equinos)|Animales vivos (los demás)|Animales vivos (ovinos o caprinos)|Animales vivos (peces)|Animales vivos (porcinos)|Aparatos eléctricos|Armas|Artículos de oficina|Artículos del hogar|Artículos para fotografía y cine|Artículos promocionales|Atunes frescos, congelados o refrigerados|Automóviles de turismo y uso familiar|Azúcar de caña|Banano|Barcos y sus partes|Bebidas alcohólicas|Bebidas no alcohólicas|Betunes, abrillantadores y preparaciones similares|Bicicletas|Bisutería|Bordados|Cables y redes|Cacao|Café verde|Calcetería|Calzado|Camarones, crustáceos, langostinos y moluscos|Camisas|Carnes y despojos comestibles (avícola)|Carnes y despojos comestibles (bovino)|Carnes y despojos comestibles (otros)|Carnes y despojos comestibles (porcino)|Cartulinas para plegadizas|Caucho (artículos industriales)|Caucho (plástico y caucho)|Caucho y sus manufacturas|Cemento|Ceras|Cereales|Cerámica|Cerámica, arcilla y piedra|Cestería|Cintas y cordeles|Cobre|Conductores eléctricos|Confitería de azúcar|Confitería de cacao|Corcho (artículos industriales)|Cosméticos|Cueros en bruto y preparados|Demás manufacturas u objetos de adorno|Demás papeles y cartones|Derivados de café|Derivados del cacao|Desinfectantes|Desperdicios|Desperdicios y desechos de minerales metálicos|Dispositivos Médicos|Dotaciones hoteleras|Editorial|Electrodomésticos|Encajes|Encajes hechos a mano|Envases y empaques de aluminio|Envases y empaques de corcho|Envases y empaques de fibras naturales y sintéticas|Envases y empaques de hierro o acero|Envases y empaques de madera|Envases y empaques de metal común|Envases y empaques de papel y cartón|Envases y empaques de plomo|Envases y empaques de plástico|Envases y empaques de vidrio|Especias|Estatuillas|Extractos, pigmentos y pinturas|Fajas y ropa de control|Fertilizantes|Fibras|Fieltro|Filetes de pescado|Flores artificiales|Flores frescas|Follajes|Frutas frescas|Frutas y hortalizas procesadas|Fungicidas|Grasas y aceites animales o vegetales, productos de|Guata|Herbicidas|Herramientas|Hierbas aromáticas|Hierro y acero|Hilados|Industria del tabaco|Insecticidas|Instrumentos, aparatos y prótesis|Insumos|Insumos para la industria grafica|Jeans|Joyería|Leche|Legumbres y hortalizas frescas|Llantas neumáticas|Locomotoras y sus partes|Los demás (agroindustrial)|Los demás (agrícola)|Los demás metales comunes|Los demás pescados frescos, congelados o refrigerados|Madera (materiales de construcción)|Madera (muebles y maderas)|Mantas|Mantequilla y espacibles|Manufactura de vidrio|Manufacturas de cuero|Manufacturas de hierro o acero|Maquinaria agrícola|Maquinaria industrial|Medición|Metal|Metalurgia|Mica|Mobiliario hospitalario|Motocicletas|Motores y sus partes|Muebles - hogar|Muebles - oficina|Níquel y plomo|Orfebrería|Otras Autopartes|Otras confecciones|Otros aceites y grasas|Otros aceites y lubricantes|Otros agroquímicos de protección|Otros artículos impresos|Otros artículos industriales|Otros lácteos|Otros metales comunes|Otros papeles y cartones|Otros productos de aseo|Otros textiles|Panela y otros edulcorantes|Papeles corrugados|Papeles para empaques|Papeles para imprenta|Partes de otros medios de transporte|Partes de otros medios de transporte de vehículos|Partes y accesorios de motocicletas|Partes y accesorios de vehículos|Pastas para moldear y demás preparaciones para odontología|Peletería (cuero manufacturas de cuero)|Pescados y subproductos de pescado secos, salados, ahumados|Plantas vivas|Plástico en formas primarias|Plástico y caucho (artículos industriales)|Plástico y caucho (materiales de construcción)|Plástico y sus manufacturas|Plátano|Prefabricados|Preparaciones alimenticias diversas|Prod. Animal, veg. y minerales|Productos audiovisuales|Productos capilares|Productos cárnicos|Productos de aseo personal|Productos de panadería y molinería|Productos diversos de las industrias químicas.|Productos editoriales|Productos farmacéuticos|Productos farmacéuticos veterinarios|Productos procesados del mar|Productos químicos inorgánicos|Productos químicos orgánicos|Pólvoras y explosivos, artículos de pirotecnia|Queso|Raticidas|Remolques y semirremolques|Revestimientos|Ropa casual femenina|Ropa casual masculina|Ropa de bebe - infantil|Ropa de hogar|Ropa deportiva|Ropa formal femenina|Ropa formal masculina|Ropa interior y pijamas|Seguridad|Semillas y frutos oleaginosos|Subproductos de origen animal (avícola)|Subproductos de origen animal (otros)|Suéteres y chalecos|T-shirts camisetas|Tabaco|Tanques y vehículos blindados de combate|Tapicería|Telas y tejidos|Telecomunicaciones y sonido|Textiles|Tractores|Transporte de mercancías|Transporte de pasajeros|Trenzas y artículos similares|Vehículos eléctricos|Vehículos para usos especiales|Vestidos de baño y ropa de playa|Vidrio (artículos industriales)|Vidrio (materiales de construcción)|Yeso|Óptico
Afganistán|0.22823507|0.40230608|0.10069756|0.2360532|0.37309757|0.75391316|0.39666986|0.038371615|0.25524744|0.43035436|0.48185241|0.16988549|0.46441919|0.20093289|0.14808214|0.14576426|0.26284349|0.40344501|0.15118365|0.45331335|0.46991736|0.069904357|0.31942028|0.058789562|0.26463002|0.36749882|0.48808134|0.29070425|0.26392156|0.14677194|0.063978076|0.22300476|0.42772049|0.66214311|0.10298456|0.072987244|0.28937948|0.31209311|0.38723019|0.44638598|0.71134627|0.23855805|0.092737526|0.034517832|0.42322516|0.35348374|0.10434885|0.22468877|0.40068009|0.16489418|0.13939476|0.31592882|0.32792926|0.24093947|0.17491791|0.24707994|0.075591587|0.29295883|0.62614518|0.49803305|0.36787403|0.30687243|0.30260187|0.15323019|0.22063649|0.82827437|0.36669299|0.21794194|0.43546361|0.23348886|0.18478501|0.12287472|0.25132844|0.29667908|0.4671894|0.74109471|0.49934536|0.39546365|0.3601144|0.35618287|0.28402406|0.54333234|0.40309325|0.79516244|0.10301347|0.4063924|0.23355769|0.23773983|0.3185606|0.33481467|0.029640442|0.3699294|0.24130762|0.54949284|0.56256187|0.24956194|0.12219224|0.38789624|0.33798683|0.37329203|0.033526875|0.24480733|0.28528684|0.25282055|0.59397328|0.47100741|0.29096353|0.17275839|0.27075654|0.33742598|0.22565234|0.59298503|0.17839113|0.272623|0.63252336|0.33481914|0.24956763|0.3108288|0.45000875|0.30909729|0.35234898|0.34188244|0.60258663|0.73912549|0.25105977|0.57128131|0.51805401|0.31682107|0.18581064|0.19348893|0.41552091|0.7404412|0.12566462|0.32757163|0.27760023|0.25470498|0.38694918|0.20034088|0.22299814|0.21239904|0.16559616|0.25075248|0.1928637|0.6190834|0.34751081|0.14529824|0.10075022|0.14552757|0.45996746|0.45998758|0.53975117|0.49046677|0.26822573|0.37538701|0.4378677|0.24679542|0.41328466|0.45012709|0.24283856|0.38485193|0.55499029|0.42749944|0.36575907|0.17541414|0.25985017|0.17425027|0.042325988|0.42934722|0.36310458|0.38753736|0.041018739|0.03249678|0.26344076|0.28387278|0.16847022|0.12960696|0.2682758|0.65562022|0.20943564|0.67111397|0.28136182|0.067335218|0.49532032|0.11709397|0.53647536|0.78151011|0.23631817|0.15714946|0.52482146|0.0669287|0.13945612|0.20570555|0.39764982|0.57591164|0.2160596|0.35655928|0.45743352|0.77455539|0.4706507|0.51691258|0.57737994|0.61737132|0.33947742|0.57652515|0.34897572|0.35269946|0.14645022|0.4379285|0.6237402|0.14078218|0.52683115|0.2271578|0.26251143|0.35957038|0.042962544|0.49094939|0.23715942|0.2647146|0.70680559|0.24447998|0.3468211|0.20772684|0.13553025|0.49943066|0.20970912|0.4027459|0.16378281|0.079475671|0.21177694
Albania|0.48190689|0.62828946|0.7770794|0.76509428|0.62662041|0.34832773|0.47353482|0.48059702|0.59921968|0.4137263|0.6314913|0.35938931|0.56909215|0.59953976|0.6111505|0.26847577|0.43711555|0.75565672|0.83515871|0.37357438|0.61915314|0.90083879|0.66971457|0.86899006|0.52083945|0.50996256|0.55442452|0.71697849|0.41602445|0.60309255|0.30359659|0.7640934|0.64130187|0.67603266|0.49478906|0.65190786|0.63963193|0.57397604|0.40464944|0.62310457|0.8052265|0.50723517|0.23262635|0.72256345|0.69871116|0.74058723|0.73375952|0.7144022|0.72993743|0.59877455|0.57123727|0.63072646|0.50111365|0.46159911|0.63117522|0.56892371|0.69715858|0.41773868|0.44479784|0.74080038|0.66415322|0.65489548|0.79092312|0.68116164|0.62763005|0.71510309|0.74719322|0.52774459|0.68358272|0.85973561|0.60346544|0.67846882|0.67313224|0.56679803|0.55824178|0.54593658|0.32784358|0.50238693|0.74273741|0.58669043|0.78363013|0.62747955|0.51781428|0.67237127|0.50972223|0.43200701|0.6429621|0.69783276|0.60368717|0.67666543|0.5688467|0.66975421|0.68030846|0.48860061|0.58050942|0.63203317|0.62000346|0.55378366|0.50457603|0.66835201|0.39851987|0.69382882|0.69929528|0.56438524|0.59089375|0.69773829|0.56919932|0.54206711|0.6352694|0.5414505|0.50744212|0.58216178|0.57553947|0.61419606|0.69092178|0.51321578|0.5186283|0.83391702|0.47972596|0.68259978|0.54374027|0.52616465|0.48332369|0.50973576|0.34284073|0.48334208|0.498169|0.57267308|0.52411222|0.72225034|0.72128749|0.41879579|0.4727557|0.66752779|0.58578098|0.60686803|0.5668968|0.44177794|0.44326174|0.58533013|0.52212566|0.3109054|0.60078293|0.56985402|0.43150431|0.73271805|0.65699476|0.42554086|0.61173075|0.45148268|0.68429595|0.50275362|0.53726298|0.66969073|0.78529745|0.45068812|0.66784|0.6261996|0.54059601|0.85228378|0.73205668|0.41481918|0.59631383|0.62274325|0.73256522|0.4891941|0.45723388|0.37913996|0.53008306|0.83745241|0.62638164|0.75623542|0.68208808|0.50776219|0.73467398|0.65881187|0.66876948|0.2338609|0.49898469|0.62481809|0.46971679|0.2944634|0.91398585|0.57241058|0.77254343|0.66930294|0.44783342|0.41388169|0.57559693|0.33033088|0.54273796|0.40037215|0.43227488|0.63537729|0.60394537|0.56861544|0.4907335|0.69280195|0.69872439|0.68905705|0.74008942|0.63791835|0.68457454|0.61001348|0.66989708|0.77297485|0.53466308|0.48583722|0.33628392|0.66166872|0.63242227|0.68163085|0.4345296|0.58152628|0.46388614|0.81982565|0.50273216|0.22408929|0.63203663|0.53918183|0.40799195|0.48603883|0.58562374|0.70768714|0.69634348|0.6864754|0.66805321|0.92642426|0.57907116
Alemania|0.79144537|0.99573874|0.90037125|0.78638238|0.95471454|0.95313931|0.69849312|0.91090333|0.90338099|0.8185488|0.84429359|0.89877504|0.90341312|0.94909835|0.94375849|0.35878217|0.85113674|0.77958906|0.72556293|0.8706733|0.94161928|0.90690058|0.79972297|0.87186074|0.90601051|0.82331455|0.90277487|0.93112868|0.82634658|0.89501315|0.87130511|0.78001267|0.83547616|0.9555217|0.89297342|0.92213273|0.95098937|0.85231864|1.0|0.81339931|0.90312839|0.93030643|0.90996826|0.98947901|1.0|0.96427143|0.85538602|0.87518346|0.97951478|0.91108656|0.8381964|0.85334581|0.88404346|0.89200842|0.7737053|0.98346376|0.81651604|0.86156714|0.92877281|0.93982649|0.91032839|0.96004581|0.88398081|0.91803336|0.9614054|0.88782978|0.79927182|0.83987331|0.84924763|0.9614886|0.97014451|0.95152152|0.8393997|0.9969517|0.89398551|0.99003279|0.92843944|0.97987652|0.97313398|0.8492707|0.98052263|0.80389726|0.85363162|0.90349013|0.69962943|0.87194896|0.92690921|1.0|0.85664558|0.89025319|0.85077929|0.88898242|0.8272984|0.8903448|0.82039803|0.68662596|0.80960667|0.82608479|0.89136988|0.88771081|0.95131594|0.72627336|0.90995955|0.81148642|0.9732765|0.98629844|0.6966337|0.82192743|0.88960612|0.8603723|0.95752728|1.0|0.97175747|0.85941958|1.0|0.75475168|0.89147627|0.8267796|0.76003504|0.90635037|0.92961842|0.93271112|1.0|0.96278971|0.88255036|1.0|0.85961831|0.92856121|0.7947244|0.8129878|0.77349156|0.96331859|0.91776019|0.91367972|0.92891556|0.93374157|0.84216022|0.87684119|0.90054631|0.79137206|0.96276009|1.0|0.90914398|0.89730418|0.9684521|0.8583951|0.97528684|0.90181088|0.91670287|1.0|0.93243486|0.88778102|0.943519|0.73089963|0.88551927|0.82124722|0.83450425|0.93360448|0.79986858|0.93138957|0.92075932|1.0|0.83279824|1.0|0.79290915|0.81374347|0.86574852|1.0|0.91599|0.94654965|0.90182346|0.90362334|0.86815584|0.89558089|0.78848052|0.90277272|0.93508375|0.90370595|0.96250558|0.897493|0.94133383|0.88769478|0.77319562|0.88652551|0.88622326|0.90778363|0.92008173|0.87583596|0.90740359|0.62170494|0.92419118|0.87929523|0.99158907|0.90826607|0.94852781|0.71039724|0.90126866|1.0|0.99417567|0.98550403|0.98127937|0.97156876|0.97685039|0.97435957|1.0|0.98140621|0.74977314|0.9271189|1.0|1.0|0.98109281|0.97265756|0.98174536|0.4514609|0.80314898|0.78810722|0.9273833|0.89729226|0.85119903|0.81127453|0.97145844|0.81845987|0.91189551|0.63145924|0.86796957|0.83818167|0.93725097|0.71776855|0.93177956
Andorra|0.13163114|0.65418839|0.56017256|0.6684016|0.65688252|0.096628249|0.29708001|0.14355811|0.26893246|0.32366154|0.50585097|0.1350545|0.31006384|0.43961853|0.58850539|0.13570756|0.3355059|0.2642478|0.37704414|0.47310925|0.52600837|0.44119793|0.53501117|0.41270977|0.36823827|0.66096067|0.50920182|0.5184322|0.76117611|0.74726903|0.50435889|0.88789445|0.28289449|0.36457312|0.34444875|0.84413958|0.51229501|0.41143087|0.85917544|0.68984151|0.36437434|0.5667156|0.3909058|0.49842376|0.64057881|0.69997501|0.57844383|0.59732294|0.49792066|0.62568581|0.59663606|0.58373511|0.39453739|0.2571153|0.22871935|0.26570815|0.50526404|0.35184923|0.16256624|0.49535722|0.48739445|0.49633241|0.34323621|0.26548812|0.21321443|0.58332753|0.61233288|0.34636551|0.66398495|0.24982843|0.4408133|0.47042775|0.56740808|0.35978186|0.28500128|0.14994219|0.3696847|0.27562815|0.61142337|0.48215687|0.47105873|0.20732492|0.1625682|0.2101233|0.5924443|0.28166085|0.20445558|0.42709595|0.18641382|0.49286914|0.30323935|0.23145288|0.27883515|0.29967105|0.7193644|0.27557516|0.41700649|0.2300678|0.26182026|0.3991662|0.55931532|0.51442534|0.5273689|0.49085361|0.46096033|0.55520022|0.19990051|0.19176579|0.64231789|0.21552676|0.39512867|0.46275967|0.23555288|0.19233191|0.77428818|0.29118294|0.42019111|0.22358412|0.39682776|0.67218673|0.75857925|0.41082236|0.54105592|0.35815531|0.26918888|0.28302246|0.42144072|0.14880979|0.55568779|0.5293088|0.38700491|0.60113859|0.43634805|0.46014404|0.68668044|0.26404008|0.21404609|0.28511834|0.36442447|0.59047449|0.3079215|0.14669874|0.24002959|0.72708166|0.16776535|0.59587932|0.60883796|0.33810019|0.66034806|0.2403709|0.83874059|0.32440799|0.41660166|0.1339846|0.7470814|0.28621405|0.58628428|0.33300984|0.55153787|0.60721958|0.34832639|0.28861165|0.37619555|0.32361966|0.30822223|0.30586419|0.12471554|0.69006282|0.51930779|0.4867546|0.67583835|0.60255206|0.56192493|0.20781156|0.61594909|0.33665735|0.33185348|0.2611452|0.4489876|0.52912503|0.65434909|0.213649|0.7450707|0.66519165|0.73187494|0.46950126|0.29232445|0.74616593|0.34801036|0.2334736|0.58272475|0.22220944|0.1922054|0.43638256|0.6282832|0.2311756|0.40922433|0.46263644|0.62172151|0.63100147|0.66738427|0.63406771|0.77625227|0.61298299|0.65179479|0.68653858|0.33271578|0.26958582|0.57220876|0.33084881|0.69953752|0.75686026|0.60593009|0.28497437|0.51751006|0.24608864|0.49647486|0.15120606|0.36887038|0.39787829|0.44827011|0.40633476|0.70522588|0.41223001|0.6362071|0.47529554|0.67743146|0.59447432|0.73224467
Angola|0.48910597|0.31482536|0.3817755|0.41091684|0.40422249|0.52924156|0.37354878|0.4277443|0.42904627|0.31671321|0.38799012|0.52308238|0.16007912|0.49568456|0.42836553|0.40237552|0.44628006|0.31066728|0.49609965|0.34987801|0.47217208|0.43102759|0.13229841|0.53520167|0.40922463|0.43560773|0.38930124|0.340121|0.44562611|0.32895476|0.12299246|0.25387013|0.36565453|0.10564905|0.51200277|0.42681089|0.11002235|0.3293426|0.15553164|0.35792521|0.34610218|0.59155262|0.20216048|0.28329104|0.32098183|0.49474305|0.16010725|0.26048943|0.56068569|0.52156675|0.2528429|0.63745177|0.43571594|0.42521328|0.31795639|0.42213792|0.35326427|0.28387359|0.35214502|0.53904343|0.45666081|0.21703848|0.40012318|0.42662632|0.4167276|0.46406573|0.29370093|0.35463998|0.40234557|0.345213|0.40268826|0.31852785|0.19155508|0.25987703|0.46399274|0.57676941|0.26408461|0.39292955|0.45534497|0.29719573|0.34854811|0.41931543|0.21103144|0.27528638|0.33206871|0.35064441|0.52990437|0.32269391|0.35808212|0.22402427|0.52927566|0.32694823|0.26260954|0.26328763|0.41390657|0.32633018|0.39960748|0.41965809|0.33043951|0.58235073|0.29026625|0.50138569|0.41168767|0.3315005|0.16325843|0.25664777|0.34414437|0.53524274|0.37264952|0.30443197|0.50501406|0.23081778|0.56085533|0.29130557|0.26792681|0.30211818|0.43414748|0.35141146|0.38365334|0.28325057|0.37194037|0.42167622|0.26530579|0.34221259|0.46416745|0.24977919|0.32047886|0.61475211|0.22353369|0.30252412|0.20579766|0.40502706|0.29568565|0.25952241|0.41107455|0.42856681|0.48282236|0.5883022|0.4956851|0.33475542|0.30181721|0.49899805|0.60435092|0.42855543|0.48391783|0.45657158|0.40969086|0.57989216|0.24234629|0.32664031|0.59933251|0.32993853|0.56226325|0.52844423|0.32238442|0.3441554|0.38728213|0.60890377|0.44498402|0.43485504|0.31736666|0.20660001|0.51262128|0.50570261|0.39182001|0.48220223|0.46653026|0.45201078|0.35623974|0.31759238|0.3223452|0.40945762|0.34226224|0.38445288|0.45480752|0.51173186|0.3778196|0.24798089|0.44608277|0.25686985|0.21247467|0.38578692|0.31915924|0.42538232|0.3750692|0.38489121|0.44504815|0.23653618|0.25612769|0.11218151|0.28088951|0.33742952|0.29523838|0.51450151|0.28658763|0.52966362|0.50881237|0.48020643|0.46830881|0.52937943|0.28827059|0.34810328|0.40538549|0.40936694|0.46523923|0.35029238|0.60976219|0.25714549|0.17408353|0.43697655|0.37159649|0.35932267|0.35412821|0.39612725|0.2855866|0.32588607|0.37186992|0.30938417|0.50656205|0.50133359|0.59406793|0.26282603|0.28618976|0.56481564|0.39886808|0.65453374|0.4966155|0.52936161|0.34548438
Anguila|0.10545225|0.027999422|0.29083526|0.34070975|0.11297994|0.015956691|0.068870932|0.11282476|0.24279845|0.12921819|0.39271951|0.11167601|0.18093783|0.1705642|0.048013858|0.26170647|0.11301447|0.11380425|0.11615106|0.36062235|0.14564562|0.26089999|0.10799326|0.16241741|0.17520094|0.2001505|0.13383907|0.26708484|0.12509632|0.32607135|0.42884403|0.23924971|0.061092496|0.19248658|0.1875162|0.38172686|0.36500457|0.072223082|0.2042399|0.26995003|0.23316556|0.20583826|0.30476072|0.086614303|0.093959257|0.06410329|0.25997937|0.24244806|0.35117015|0.35045755|0.19315392|0.3264482|0.22875516|0.025109787|0.12450589|0.040554632|0.33611041|0.043393373|0.076944411|0.25809044|0.22610122|0.32948989|0.13773927|0.10482292|0.1792472|0.143214|0.061134748|0.4240365|0.19461557|0.1156421|0.30827603|0.16601358|0.094777629|0.069207057|0.32159948|0.08602944|0.18833989|0.036049321|0.2341311|0.23881266|0.24070957|0.23074858|0.12874596|0.18549323|0.13497072|0.15392733|0.23127255|0.17340362|0.11750136|0.093837157|0.094626464|0.076443307|0.098543793|0.096255913|0.086086608|0.36166513|0.10893498|0.16552404|0.2122505|0.12829219|0.38965935|0.32263297|0.13561891|0.46002162|0.093742087|0.098149657|0.21375433|0.1282782|0.094241604|0.27522254|0.12775178|0.22855854|0.12367599|0.037846122|0.095895126|0.26179394|0.16594425|0.05623804|0.059355795|0.047576755|0.12879454|0.079415426|0.1127468|0.041055065|0.18435538|0.056466103|0.2363469|0.22533309|0.15184832|0.25439528|0.41847116|0.068640672|0.14351445|0.1995143|0.26206455|0.1525633|0.22016482|0.22835997|0.13779084|0.12490938|0.11961868|0.099783838|0.042890444|0.044517938|0.11863735|0.47465348|0.51554513|0.17173345|0.15865953|0.16772677|0.1390163|0.14643395|0.034700006|0.35529906|0.23958501|0.055098489|0.22632667|0.36954921|0.069010004|0.20432015|0.21450523|0.041926596|0.13536473|0.077985957|0.10604933|0.065823495|0.099883258|0.041930579|0.041242771|0.16462335|0.08815065|0.22380339|0.51748759|0.094855875|0.24548808|0.32417637|0.070052966|0.52235222|0.36972252|0.060192298|0.31172925|0.17223556|0.27412251|0.15883772|0.22639871|0.10202354|0.18166615|0.16833633|0.17378879|0.18932992|0.22095315|0.064775854|0.10535869|0.17761132|0.25695071|0.13236755|0.20970298|0.28776091|0.078629747|0.042631209|0.043836974|0.40345407|0.094147831|0.17305334|0.15963869|0.16055462|0.25827461|0.039837681|0.21806967|0.29267329|0.12473539|0.063595325|0.11226954|0.32640952|0.13825378|0.081711344|0.08552935|0.11576575|0.074726865|0.1823497|0.055146217|0.3190484|0.19965252|0.25683284|0.46560478|0.092010632|0.13192809|0.090847373|0.18119881
Antigua y Barbuda|0.27436429|0.3480047|0.74837482|0.53461063|0.47830373|0.33137551|0.33250341|0.23935899|0.38636094|0.48782495|0.59865081|0.2175871|0.50653648|0.27476186|0.32838213|0.56212509|0.67077112|0.37743491|0.19728494|0.46184123|0.41809446|0.50047368|0.42049894|0.2452679|0.42220908|0.42961705|0.57434809|0.65046388|0.56799513|0.44844824|0.70035398|0.67556572|0.45931333|0.6910665|0.6035772|0.7959854|0.85482121|0.6669755|0.48565322|0.62577558|0.39145058|0.4712339|0.42056063|0.55295628|0.43278894|0.37296349|0.66343045|0.56399596|0.7895143|0.6448729|0.6997686|0.67430878|0.28676128|0.41773313|0.51078773|0.40085933|0.65083027|0.36761743|0.42587438|0.64846742|0.64268613|0.60844433|0.34928772|0.57442814|0.52618229|0.57624942|0.41289675|0.30662951|0.49392056|0.44427389|0.60715652|0.91923285|0.60995293|0.64057142|0.91250342|0.19285235|0.30338463|0.23014954|0.39516109|0.82494843|0.56401896|0.45746636|0.65873414|0.443497|0.55620641|0.32257602|0.78594673|0.38957667|0.23350698|0.56524432|0.41024646|0.68711179|0.36774421|0.61575902|0.59247708|0.62325358|0.47889486|0.33597845|0.32166749|0.37699902|0.78229165|0.68314856|0.48108548|0.5736894|0.64689702|0.64298564|0.55417651|0.20520923|0.3756696|0.44969088|0.4901211|0.64629674|0.56790769|0.30853474|0.52463257|0.72540355|0.39378291|0.37565541|0.25376672|0.4312574|0.54658169|0.79917252|0.7517612|0.37272027|0.44666278|0.41554004|0.42483336|0.54871976|0.59189999|0.67288935|0.73622608|0.4142473|0.64464921|0.65331995|0.56235886|0.38415053|0.33936846|0.34304148|0.2830413|0.72099805|0.40028313|0.21736854|0.25601834|0.37861353|0.46624023|0.82368243|0.7082178|0.42258742|0.54914641|0.40925789|0.33904266|0.49346986|0.2659283|0.55008423|0.59028047|0.2836962|0.55744183|0.58555675|0.39417642|0.73878181|0.49232286|0.64672202|0.38577223|0.36171749|0.18316208|0.5359242|0.26494807|0.24241038|0.29675436|0.37105131|0.50192791|0.81164503|0.73282826|0.22708651|0.44001749|0.74392831|0.44476247|0.44651198|0.80880058|0.73376024|0.68258131|0.27580845|0.50047553|0.66846299|0.54315501|0.61540389|0.37811035|0.53118551|0.35802484|0.83769876|0.63471359|0.28684539|0.28144425|0.40374491|0.64661419|0.55150807|0.42641661|0.60406804|0.3976956|0.51228881|0.30205262|0.72027475|0.41384846|0.60538173|0.41658187|0.42713177|0.52548885|0.29506075|0.30033034|0.51244491|0.39030829|0.45309356|0.68466151|0.22727853|0.22947298|0.35663167|0.31064761|0.20599785|0.17659637|0.63451856|0.31664181|0.4563995|0.33157468|0.5751605|0.74181432|0.4778232|0.50520873|0.77340424|0.45321524
Arabia Saudita|0.64905256|0.73440731|0.74115092|0.84862244|0.8464669|0.85269082|0.91682291|0.93306315|0.72975039|0.89769757|0.970415|0.74656725|0.70807993|0.81369269|0.75248468|0.78212905|0.76651669|0.66245705|0.78432167|0.85430562|0.83561623|0.92858529|0.63809025|0.37251136|0.69678438|0.87840694|0.78149313|0.78130996|0.80538952|0.75121838|0.72042966|0.93941802|0.79025382|0.775002|0.73492098|0.44233534|0.60414416|0.67013681|0.44903499|0.82814699|0.92019355|0.58536077|0.60291231|0.76501894|0.75210112|0.71638572|0.52289343|0.66957849|0.75981086|0.84546781|0.8809011|0.46735728|0.7205537|0.71262604|0.63429236|0.72952473|0.76057041|0.80664682|0.91268653|0.88527238|0.90260154|0.69294858|0.71025372|0.88966215|0.87796956|0.83324456|0.85446441|0.67478108|0.76673555|0.57712358|0.71821141|0.82462466|0.77522123|0.75304234|0.8444128|0.51238436|0.64047563|0.78262514|0.7912581|0.58112425|0.82636064|0.75250375|0.9696126|0.63455933|0.66578126|0.61811316|0.7546078|0.65293908|0.73755652|0.5577668|0.81040865|0.63407862|0.71275437|0.80162919|0.78545249|0.70431244|0.72714859|0.53662145|0.65571582|0.78365159|0.60595071|0.89555067|0.90264666|0.77215999|0.7707957|0.86841667|0.61655104|0.60223985|0.68518746|0.68481404|0.81244528|0.80445087|0.81784678|0.6452868|0.70419824|0.6536299|0.79356325|0.66208524|0.56918108|0.59236515|0.81904626|0.78135765|0.6861397|0.7445097|0.72073835|0.75296414|0.66237241|0.83604944|0.56029499|0.73151898|0.7942304|0.74531215|0.94642985|0.67234188|0.77860093|0.8221817|0.71249193|0.85255122|0.70104152|0.64579827|0.69215602|0.82903367|0.84618902|0.69383758|0.67566073|0.90193725|0.74272358|0.93522388|0.74062657|0.69201922|0.5908972|0.62191749|0.78489637|0.8284353|0.64722323|0.79340839|0.84737962|0.94417715|0.69771791|0.804286|0.78458238|0.86887741|0.70625675|0.87552416|0.67869616|0.88875866|0.597633|0.63952208|0.63625407|0.8556025|0.66450018|0.62513494|0.76524818|0.57151419|0.70494461|0.77052033|0.65815502|0.77383995|0.90719008|0.78516448|0.75935107|0.62031329|0.72428012|0.56210685|0.73650706|0.71953332|0.79798996|0.61019194|0.80550927|0.77134156|0.73950171|0.61310202|0.71930337|0.7567926|0.81379247|0.83796346|0.69347376|0.94473839|0.80348146|0.89442152|0.78103918|0.84258735|0.84397262|0.74933225|0.77030861|0.82183999|0.77778417|0.76009566|0.8448149|0.6417594|0.72579998|0.66267848|0.61956471|0.89047384|0.75379914|0.86285853|0.72184902|0.79378939|0.84654933|0.80428576|0.79933|0.87498522|0.69683981|1.0|0.71087909|0.70338893|0.76299679|0.46600556|0.70432866
